FID,Join_Count,TARGET_FID,JOIN_FID,GISJOIN,FIPSSTCO,TRACT2000,BLOCK2000,STFID,GISJOIN2,PLACEA,blockgen,PLACEA_1
99,1,1373,223,G51000109907002040,51001,990700,2040,510019907002040,51000109907002040,99999,510019907002040,50984
100,1,1377,223,G51000109907002044,51001,990700,2044,510019907002044,51000109907002044,99999,510019907002044,50984
101,1,1378,223,G51000109907002045,51001,990700,2045,510019907002045,51000109907002045,99999,510019907002045,50984
102,1,1384,183,G51000109907003000,51001,990700,3000,510019907003000,51000109907003000,99999,510019907003000,41656
103,1,1385,183,G51000109907003001,51001,990700,3001,510019907003001,51000109907003001,99999,510019907003001,41656
104,1,1386,183,G51000109907003002,51001,990700,3002,510019907003002,51000109907003002,99999,510019907003002,41656
105,1,1387,183,G51000109907003003,51001,990700,3003,510019907003003,51000109907003003,99999,510019907003003,41656
106,1,1389,183,G51000109907003005,51001,990700,3005,510019907003005,51000109907003005,99999,510019907003005,41656
107,1,1390,183,G51000109907003006,51001,990700,3006,510019907003006,51000109907003006,99999,510019907003006,41656
108,1,1394,183,G51000109907003010,51001,990700,3010,510019907003010,51000109907003010,99999,510019907003010,41656
109,1,1397,183,G51000109907003013,51001,990700,3013,510019907003013,51000109907003013,99999,510019907003013,41656
110,1,1414,183,G51000109907003030,51001,990700,3030,510019907003030,51000109907003030,99999,510019907003030,41656
111,1,1415,183,G51000109907003031,51001,990700,3031,510019907003031,51000109907003031,99999,510019907003031,41656
112,1,1417,183,G51000109907003033,51001,990700,3033,510019907003033,51000109907003033,99999,510019907003033,41656
113,1,1534,345,G51000109908001024,51001,990800,1024,510019908001024,51000109908001024,99999,510019908001024,82320
114,1,1536,345,G51000109908001026,51001,990800,1026,510019908001026,51000109908001026,99999,510019908001026,82320
115,1,1537,345,G51000109908001027,51001,990800,1027,510019908001027,51000109908001027,99999,510019908001027,82320
116,1,1551,345,G51000109908001041,51001,990800,1041,510019908001041,51000109908001041,99999,510019908001041,82320
117,1,1567,345,G51000109908001057,51001,990800,1057,510019908001057,51000109908001057,99999,510019908001057,82320
118,1,1580,345,G51000109908002005,51001,990800,2005,510019908002005,51000109908002005,99999,510019908002005,82320
119,1,1586,255,G51000109908002011,51001,990800,2011,510019908002011,51000109908002011,99999,510019908002011,60296
120,1,1587,255,G51000109908002012,51001,990800,2012,510019908002012,51000109908002012,99999,510019908002012,60296
121,1,1588,255,G51000109908002013,51001,990800,2013,510019908002013,51000109908002013,99999,510019908002013,60296
122,1,1589,255,G51000109908002014,51001,990800,2014,510019908002014,51000109908002014,99999,510019908002014,60296
123,1,1601,255,G51000109908002026,51001,990800,2026,510019908002026,51000109908002026,99999,510019908002026,60296
124,1,1612,255,G51000109908002037,51001,990800,2037,510019908002037,51000109908002037,99999,510019908002037,60296
125,1,1613,255,G51000109908002038,51001,990800,2038,510019908002038,51000109908002038,99999,510019908002038,60296
126,1,1623,255,G51000109908002048,51001,990800,2048,510019908002048,51000109908002048,99999,510019908002048,60296
127,1,1627,255,G51000109908002052,51001,990800,2052,510019908002052,51000109908002052,99999,510019908002052,60296
128,1,1634,255,G51000109908002059,51001,990800,2059,510019908002059,51000109908002059,99999,510019908002059,60296
129,1,1635,255,G51000109908002060,51001,990800,2060,510019908002060,51000109908002060,99999,510019908002060,60296
130,1,1666,18,G51000109908003003,51001,990800,3003,510019908003003,51000109908003003,99999,510019908003003,05912
131,1,1667,18,G51000109908003004,51001,990800,3004,510019908003004,51000109908003004,99999,510019908003004,05912
132,1,1670,18,G51000109908003007,51001,990800,3007,510019908003007,51000109908003007,99999,510019908003007,05912
133,1,1674,18,G51000109908003011,51001,990800,3011,510019908003011,51000109908003011,99999,510019908003011,05912
134,1,1687,18,G51000109908003024,51001,990800,3024,510019908003024,51000109908003024,99999,510019908003024,05912
135,1,1697,18,G51000109908003034,51001,990800,3034,510019908003034,51000109908003034,99999,510019908003034,05912
136,1,2292,190,G51000300104004061,51003,010400,4061,510030104004061,51000300104004061,99999,510030104004061,43424
137,1,2318,56,G51000300104005001,51003,010400,5001,510030104005001,51000300104005001,99999,510030104005001,14968
138,1,2320,56,G51000300104005003,51003,010400,5003,510030104005003,51000300104005003,99999,510030104005003,14968
139,1,2321,56,G51000300104005004,51003,010400,5004,510030104005004,51000300104005004,99999,510030104005004,14968
140,1,2322,56,G51000300104005005,51003,010400,5005,510030104005005,51000300104005005,99999,510030104005005,14968
141,1,2323,56,G51000300104005006,51003,010400,5006,510030104005006,51000300104005006,99999,510030104005006,14968
142,1,2324,56,G51000300104005007,51003,010400,5007,510030104005007,51000300104005007,99999,510030104005007,14968
143,1,2325,56,G51000300104005008,51003,010400,5008,510030104005008,51000300104005008,99999,510030104005008,14968
144,1,2335,56,G51000300104005018,51003,010400,5018,510030104005018,51000300104005018,99999,510030104005018,14968
145,1,2336,56,G51000300104005019,51003,010400,5019,510030104005019,51000300104005019,99999,510030104005019,14968
146,1,2337,56,G51000300104005020,51003,010400,5020,510030104005020,51000300104005020,99999,510030104005020,14968
147,1,2347,190,G51000300104005030,51003,010400,5030,510030104005030,51000300104005030,99999,510030104005030,43424
148,1,2373,56,G51000300105001017,51003,010500,1017,510030105001017,51000300105001017,99999,510030105001017,14968
149,1,2377,56,G51000300105001021,51003,010500,1021,510030105001021,51000300105001021,99999,510030105001021,14968
150,1,2383,56,G51000300105002004,51003,010500,2004,510030105002004,51000300105002004,99999,510030105002004,14968
151,1,2386,56,G51000300105002007,51003,010500,2007,510030105002007,51000300105002007,99999,510030105002007,14968
152,1,2394,56,G51000300105002015,51003,010500,2015,510030105002015,51000300105002015,99999,510030105002015,14968
153,1,2421,56,G51000300105002998,51003,010500,2998,510030105002998,51000300105002998,99999,510030105002998,14968
154,1,2422,56,G51000300105002999,51003,010500,2999,510030105002999,51000300105002999,99999,510030105002999,14968
155,1,2466,56,G51000300106003008,51003,010600,3008,510030106003008,51000300106003008,99999,510030106003008,14968
156,1,2477,56,G51000300106003019,51003,010600,3019,510030106003019,51000300106003019,99999,510030106003019,14968
157,1,2478,56,G51000300106003020,51003,010600,3020,510030106003020,51000300106003020,99999,510030106003020,14968
158,1,2483,56,G51000300106004003,51003,010600,4003,510030106004003,51000300106004003,99999,510030106004003,14968
159,1,2485,56,G51000300106004005,51003,010600,4005,510030106004005,51000300106004005,99999,510030106004005,14968
160,1,2486,56,G51000300106004006,51003,010600,4006,510030106004006,51000300106004006,99999,510030106004006,14968
161,1,2488,56,G51000300106004008,51003,010600,4008,510030106004008,51000300106004008,99999,510030106004008,14968
162,1,2489,56,G51000300106004009,51003,010600,4009,510030106004009,51000300106004009,99999,510030106004009,14968
163,1,2490,56,G51000300106004010,51003,010600,4010,510030106004010,51000300106004010,99999,510030106004010,14968
164,1,2491,56,G51000300106004011,51003,010600,4011,510030106004011,51000300106004011,99999,510030106004011,14968
165,1,2492,56,G51000300106004012,51003,010600,4012,510030106004012,51000300106004012,99999,510030106004012,14968
166,1,2493,56,G51000300106004013,51003,010600,4013,510030106004013,51000300106004013,99999,510030106004013,14968
167,1,2494,56,G51000300106004014,51003,010600,4014,510030106004014,51000300106004014,99999,510030106004014,14968
168,1,2496,56,G51000300106004016,51003,010600,4016,510030106004016,51000300106004016,99999,510030106004016,14968
169,1,2497,56,G51000300106004017,51003,010600,4017,510030106004017,51000300106004017,99999,510030106004017,14968
170,1,2502,56,G51000300106005004,51003,010600,5004,510030106005004,51000300106005004,99999,510030106005004,14968
171,1,2509,56,G51000300106005011,51003,010600,5011,510030106005011,51000300106005011,99999,510030106005011,14968
172,1,2510,56,G51000300106005012,51003,010600,5012,510030106005012,51000300106005012,99999,510030106005012,14968
173,1,2533,56,G51000300107003000,51003,010700,3000,510030107003000,51000300107003000,99999,510030107003000,14968
174,1,2555,56,G51000300108003000,51003,010800,3000,510030108003000,51000300108003000,99999,510030108003000,14968
175,1,2556,56,G51000300108003001,51003,010800,3001,510030108003001,51000300108003001,99999,510030108003001,14968
176,1,2557,56,G51000300108003002,51003,010800,3002,510030108003002,51000300108003002,99999,510030108003002,14968
177,1,2566,56,G51000300108003011,51003,010800,3011,510030108003011,51000300108003011,99999,510030108003011,14968
178,1,2567,56,G51000300108003012,51003,010800,3012,510030108003012,51000300108003012,99999,510030108003012,14968
179,1,2568,56,G51000300108003013,51003,010800,3013,510030108003013,51000300108003013,99999,510030108003013,14968
180,1,2571,56,G51000300108005000,51003,010800,5000,510030108005000,51000300108005000,99999,510030108005000,14968
181,1,2588,56,G51000300109011000,51003,010901,1000,510030109011000,51000300109011000,99999,510030109011000,14968
182,1,2590,56,G51000300109011002,51003,010901,1002,510030109011002,51000300109011002,99999,510030109011002,14968
183,1,2591,56,G51000300109011003,51003,010901,1003,510030109011003,51000300109011003,99999,510030109011003,14968
184,1,2592,56,G51000300109012000,51003,010901,2000,510030109012000,51000300109012000,99999,510030109012000,14968
185,1,2593,56,G51000300109012001,51003,010901,2001,510030109012001,51000300109012001,99999,510030109012001,14968
186,1,2595,56,G51000300109012003,51003,010901,2003,510030109012003,51000300109012003,99999,510030109012003,14968
187,1,2596,56,G51000300109012004,51003,010901,2004,510030109012004,51000300109012004,99999,510030109012004,14968
188,1,2597,56,G51000300109021000,51003,010902,1000,510030109021000,51000300109021000,99999,510030109021000,14968
189,1,2599,56,G51000300109021002,51003,010902,1002,510030109021002,51000300109021002,99999,510030109021002,14968
190,1,2600,56,G51000300109021003,51003,010902,1003,510030109021003,51000300109021003,99999,510030109021003,14968
191,1,2601,56,G51000300109021004,51003,010902,1004,510030109021004,51000300109021004,99999,510030109021004,14968
192,1,2602,56,G51000300109021005,51003,010902,1005,510030109021005,51000300109021005,99999,510030109021005,14968
193,1,2606,56,G51000300109031000,51003,010903,1000,510030109031000,51000300109031000,99999,510030109031000,14968
194,1,2608,56,G51000300109031002,51003,010903,1002,510030109031002,51000300109031002,99999,510030109031002,14968
195,1,2609,56,G51000300109031003,51003,010903,1003,510030109031003,51000300109031003,99999,510030109031003,14968
196,1,2610,56,G51000300109031004,51003,010903,1004,510030109031004,51000300109031004,99999,510030109031004,14968
197,1,2611,56,G51000300109032000,51003,010903,2000,510030109032000,51000300109032000,99999,510030109032000,14968
198,1,2612,56,G51000300109032001,51003,010903,2001,510030109032001,51000300109032001,99999,510030109032001,14968
199,1,2613,56,G51000300109032002,51003,010903,2002,510030109032002,51000300109032002,99999,510030109032002,14968
200,1,2616,56,G51000300109032005,51003,010903,2005,510030109032005,51000300109032005,99999,510030109032005,14968
201,1,2617,56,G51000300109033000,51003,010903,3000,510030109033000,51000300109033000,99999,510030109033000,14968
202,1,2618,56,G51000300109033001,51003,010903,3001,510030109033001,51000300109033001,99999,510030109033001,14968
203,1,2619,56,G51000300109033002,51003,010903,3002,510030109033002,51000300109033002,99999,510030109033002,14968
204,1,2620,56,G51000300109033003,51003,010903,3003,510030109033003,51000300109033003,99999,510030109033003,14968
205,1,2743,87,G51000300111001004,51003,011100,1004,510030111001004,51000300111001004,99999,510030111001004,20560
206,1,2744,87,G51000300111001005,51003,011100,1005,510030111001005,51000300111001005,99999,510030111001005,20560
207,1,2751,87,G51000300111001012,51003,011100,1012,510030111001012,51000300111001012,99999,510030111001012,20560
208,1,2753,87,G51000300111001014,51003,011100,1014,510030111001014,51000300111001014,99999,510030111001014,20560
209,1,2754,87,G51000300111001015,51003,011100,1015,510030111001015,51000300111001015,99999,510030111001015,20560
210,1,2773,87,G51000300111002013,51003,011100,2013,510030111002013,51000300111002013,99999,510030111002013,20560
211,1,2774,87,G51000300111002014,51003,011100,2014,510030111002014,51000300111002014,99999,510030111002014,20560
212,1,2779,87,G51000300111003002,51003,011100,3002,510030111003002,51000300111003002,99999,510030111003002,20560
213,1,2780,87,G51000300111003003,51003,011100,3003,510030111003003,51000300111003003,99999,510030111003003,20560
214,1,2790,87,G51000300111003013,51003,011100,3013,510030111003013,51000300111003013,99999,510030111003013,20560
215,1,2795,87,G51000300111003018,51003,011100,3018,510030111003018,51000300111003018,99999,510030111003018,20560
216,1,2819,87,G51000300111004017,51003,011100,4017,510030111004017,51000300111004017,99999,510030111004017,20560
217,1,2820,87,G51000300111005000,51003,011100,5000,510030111005000,51000300111005000,99999,510030111005000,20560
218,1,2834,56,G51000300112001000,51003,011200,1000,510030112001000,51000300112001000,99999,510030112001000,14968
219,1,2866,56,G51000300112001032,51003,011200,1032,510030112001032,51000300112001032,99999,510030112001032,14968
220,1,2868,56,G51000300112001034,51003,011200,1034,510030112001034,51000300112001034,99999,510030112001034,14968
221,1,2869,56,G51000300112001035,51003,011200,1035,510030112001035,51000300112001035,99999,510030112001035,14968
222,1,3113,87,G51000300112005000,51003,011200,5000,510030112005000,51000300112005000,99999,510030112005000,20560
223,1,3117,87,G51000300112005004,51003,011200,5004,510030112005004,51000300112005004,99999,510030112005004,20560
224,1,3118,87,G51000300112005005,51003,011200,5005,510030112005005,51000300112005005,99999,510030112005005,20560
225,1,3119,87,G51000300112005006,51003,011200,5006,510030112005006,51000300112005006,99999,510030112005006,20560
226,1,3121,87,G51000300112005008,51003,011200,5008,510030112005008,51000300112005008,99999,510030112005008,20560
227,1,3122,87,G51000300112005009,51003,011200,5009,510030112005009,51000300112005009,99999,510030112005009,20560
228,1,3123,87,G51000300112005010,51003,011200,5010,510030112005010,51000300112005010,99999,510030112005010,20560
229,1,3183,56,G51000300113001000,51003,011300,1000,510030113001000,51000300113001000,99999,510030113001000,14968
230,1,3184,56,G51000300113001001,51003,011300,1001,510030113001001,51000300113001001,99999,510030113001001,14968
231,1,3185,56,G51000300113001002,51003,011300,1002,510030113001002,51000300113001002,99999,510030113001002,14968
232,1,3193,56,G51000300113002000,51003,011300,2000,510030113002000,51000300113002000,99999,510030113002000,14968
233,1,3213,56,G51000300113003000,51003,011300,3000,510030113003000,51000300113003000,99999,510030113003000,14968
234,1,3214,56,G51000300113003001,51003,011300,3001,510030113003001,51000300113003001,99999,510030113003001,14968
235,1,3215,56,G51000300113003002,51003,011300,3002,510030113003002,51000300113003002,99999,510030113003002,14968
236,1,3216,56,G51000300113003003,51003,011300,3003,510030113003003,51000300113003003,99999,510030113003003,14968
237,1,3217,56,G51000300113003004,51003,011300,3004,510030113003004,51000300113003004,99999,510030113003004,14968
238,1,3218,56,G51000300113003005,51003,011300,3005,510030113003005,51000300113003005,99999,510030113003005,14968
239,1,3219,56,G51000300113003006,51003,011300,3006,510030113003006,51000300113003006,99999,510030113003006,14968
240,1,3324,190,G51000300113005022,51003,011300,5022,510030113005022,51000300113005022,99999,510030113005022,43424
241,1,3397,298,G51000300114001000,51003,011400,1000,510030114001000,51000300114001000,99999,510030114001000,70800
242,1,3398,298,G51000300114001001,51003,011400,1001,510030114001001,51000300114001001,99999,510030114001001,70800
243,1,3427,298,G51000300114001030,51003,011400,1030,510030114001030,51000300114001030,99999,510030114001030,70800
244,1,3430,298,G51000300114002001,51003,011400,2001,510030114002001,51000300114002001,99999,510030114002001,70800
245,1,3450,298,G51000300114002021,51003,011400,2021,510030114002021,51000300114002021,99999,510030114002021,70800
246,1,3453,298,G51000300114002024,51003,011400,2024,510030114002024,51000300114002024,99999,510030114002024,70800
247,1,3467,298,G51000300114002998,51003,011400,2998,510030114002998,51000300114002998,99999,510030114002998,70800
248,1,3468,298,G51000300114002999,51003,011400,2999,510030114002999,51000300114002999,99999,510030114002999,70800
249,1,3470,298,G51000300114003001,51003,011400,3001,510030114003001,51000300114003001,99999,510030114003001,70800
250,1,3508,298,G51000300114003039,51003,011400,3039,510030114003039,51000300114003039,99999,510030114003039,70800
251,1,3613,72,G51000500801001000,51005,080100,1000,510050801001000,51000500801001000,99999,510050801001000,17440
252,1,3613,299,G51000500801001000,51005,080100,1000,510050801001000,51000500801001000,99999,510050801001000,71072
253,1,3614,72,G51000500801001001,51005,080100,1001,510050801001001,51000500801001001,99999,510050801001001,17440
254,1,3615,72,G51000500801001002,51005,080100,1002,510050801001002,51000500801001002,99999,510050801001002,17440
255,1,3615,299,G51000500801001002,51005,080100,1002,510050801001002,51000500801001002,99999,510050801001002,71072
