FID,Join_Count,TARGET_FID,JOIN_FID,GISJOIN,FIPSSTCO,TRACT2000,BLOCK2000,STFID,GISJOIN2,PLACEA,blockgen,PLACEA_1
84,1,1159,62,G47000100209021057,47001,020902,1057,470010209021057,47000100209021057,15580,470010209021057,15580
85,1,1161,62,G47000100209021059,47001,020902,1059,470010209021059,47000100209021059,15580,470010209021059,15580
86,1,1162,62,G47000100209021060,47001,020902,1060,470010209021060,47000100209021060,15580,470010209021060,15580
87,1,1163,62,G47000100209021061,47001,020902,1061,470010209021061,47000100209021061,15580,470010209021061,15580
88,1,1164,62,G47000100209021062,47001,020902,1062,470010209021062,47000100209021062,15580,470010209021062,15580
89,1,1165,62,G47000100209021063,47001,020902,1063,470010209021063,47000100209021063,15580,470010209021063,15580
90,1,1171,62,G47000100209021069,47001,020902,1069,470010209021069,47000100209021069,15580,470010209021069,15580
91,1,1172,62,G47000100209021070,47001,020902,1070,470010209021070,47000100209021070,15580,470010209021070,15580
92,1,1189,62,G47000100209021998,47001,020902,1998,470010209021998,47000100209021998,15580,470010209021998,15580
93,1,1193,255,G47000100209022002,47001,020902,2002,470010209022002,47000100209022002,53600,470010209022002,53600
94,1,1194,255,G47000100209022003,47001,020902,2003,470010209022003,47000100209022003,53600,470010209022003,53600
95,1,1198,255,G47000100209022007,47001,020902,2007,470010209022007,47000100209022007,53600,470010209022007,53600
96,1,1199,255,G47000100209022008,47001,020902,2008,470010209022008,47000100209022008,53600,470010209022008,53600
97,1,1207,255,G47000100209022016,47001,020902,2016,470010209022016,47000100209022016,53600,470010209022016,53600
98,1,1208,255,G47000100209022017,47001,020902,2017,470010209022017,47000100209022017,53600,470010209022017,53600
99,1,1209,255,G47000100209022018,47001,020902,2018,470010209022018,47000100209022018,53600,470010209022018,53600
100,1,1212,255,G47000100209022021,47001,020902,2021,470010209022021,47000100209022021,53600,470010209022021,53600
101,1,1214,255,G47000100209022023,47001,020902,2023,470010209022023,47000100209022023,53600,470010209022023,53600
102,1,1218,255,G47000100209022027,47001,020902,2027,470010209022027,47000100209022027,53600,470010209022027,53600
103,1,1219,255,G47000100209022028,47001,020902,2028,470010209022028,47000100209022028,53600,470010209022028,53600
104,1,1277,62,G47000100209023032,47001,020902,3032,470010209023032,47000100209023032,15580,470010209023032,15580
105,1,1278,62,G47000100209023033,47001,020902,3033,470010209023033,47000100209023033,15580,470010209023033,15580
106,1,1286,62,G47000100209023998,47001,020902,3998,470010209023998,47000100209023998,15580,470010209023998,15580
107,1,1362,262,G47000100210001048,47001,021000,1048,470010210001048,47000100210001048,55800,470010210001048,55800
108,1,1363,262,G47000100210001049,47001,021000,1049,470010210001049,47000100210001049,55800,470010210001049,55800
109,1,1369,262,G47000100210001055,47001,021000,1055,470010210001055,47000100210001055,55800,470010210001055,55800
110,1,1376,262,G47000100210001062,47001,021000,1062,470010210001062,47000100210001062,55800,470010210001062,55800
111,1,1377,262,G47000100210001063,47001,021000,1063,470010210001063,47000100210001063,55800,470010210001063,55800
112,1,1382,262,G47000100210001068,47001,021000,1068,470010210001068,47000100210001068,55800,470010210001068,55800
113,1,1383,262,G47000100210001069,47001,021000,1069,470010210001069,47000100210001069,55800,470010210001069,55800
114,1,1452,260,G47000100210002048,47001,021000,2048,470010210002048,47000100210002048,55120,470010210002048,55120
115,1,1453,260,G47000100210002049,47001,021000,2049,470010210002049,47000100210002049,55120,470010210002049,55120
116,1,1491,262,G47000100210003022,47001,021000,3022,470010210003022,47000100210003022,55800,470010210003022,55800
117,1,1500,262,G47000100210003031,47001,021000,3031,470010210003031,47000100210003031,55800,470010210003031,55800
118,1,1502,260,G47000100210004000,47001,021000,4000,470010210004000,47000100210004000,55120,470010210004000,55120
119,1,1505,260,G47000100210004003,47001,021000,4003,470010210004003,47000100210004003,55120,470010210004003,55120
120,1,1506,260,G47000100210004004,47001,021000,4004,470010210004004,47000100210004004,55120,470010210004004,55120
121,1,1508,260,G47000100210004006,47001,021000,4006,470010210004006,47000100210004006,55120,470010210004006,55120
122,1,1509,262,G47000100210004007,47001,021000,4007,470010210004007,47000100210004007,55800,470010210004007,55800
123,1,1510,262,G47000100210004008,47001,021000,4008,470010210004008,47000100210004008,55800,470010210004008,55800
124,1,1515,260,G47000100210004013,47001,021000,4013,470010210004013,47000100210004013,55120,470010210004013,55120
125,1,1520,262,G47000100210004018,47001,021000,4018,470010210004018,47000100210004018,55800,470010210004018,55800
126,1,1536,262,G47000100210004034,47001,021000,4034,470010210004034,47000100210004034,55800,470010210004034,55800
127,1,1543,262,G47000100210004041,47001,021000,4041,470010210004041,47000100210004041,55800,470010210004041,55800
128,1,1546,262,G47000100210005001,47001,021000,5001,470010210005001,47000100210005001,55800,470010210005001,55800
129,1,1550,262,G47000100210005005,47001,021000,5005,470010210005005,47000100210005005,55800,470010210005005,55800
130,1,1552,262,G47000100210005007,47001,021000,5007,470010210005007,47000100210005007,55800,470010210005007,55800
131,1,1554,262,G47000100210005009,47001,021000,5009,470010210005009,47000100210005009,55800,470010210005009,55800
132,1,1568,262,G47000100210005023,47001,021000,5023,470010210005023,47000100210005023,55800,470010210005023,55800
133,1,1569,262,G47000100210005024,47001,021000,5024,470010210005024,47000100210005024,55800,470010210005024,55800
134,1,1570,262,G47000100210005025,47001,021000,5025,470010210005025,47000100210005025,55800,470010210005025,55800
135,1,1587,260,G47000100211001012,47001,021100,1012,470010211001012,47000100211001012,55120,470010211001012,55120
136,1,1599,260,G47000100211001024,47001,021100,1024,470010211001024,47000100211001024,55120,470010211001024,55120
137,1,1600,260,G47000100211001025,47001,021100,1025,470010211001025,47000100211001025,55120,470010211001025,55120
138,1,1602,260,G47000100211001027,47001,021100,1027,470010211001027,47000100211001027,55120,470010211001027,55120
139,1,1603,260,G47000100211001028,47001,021100,1028,470010211001028,47000100211001028,55120,470010211001028,55120
140,1,1607,260,G47000100211001032,47001,021100,1032,470010211001032,47000100211001032,55120,470010211001032,55120
141,1,1608,260,G47000100211001033,47001,021100,1033,470010211001033,47000100211001033,55120,470010211001033,55120
142,1,1609,260,G47000100211001034,47001,021100,1034,470010211001034,47000100211001034,55120,470010211001034,55120
143,1,1612,260,G47000100211001037,47001,021100,1037,470010211001037,47000100211001037,55120,470010211001037,55120
144,1,1616,62,G47000100211002000,47001,021100,2000,470010211002000,47000100211002000,15580,470010211002000,15580
145,1,1623,62,G47000100211002007,47001,021100,2007,470010211002007,47000100211002007,15580,470010211002007,15580
146,1,1624,62,G47000100211003000,47001,021100,3000,470010211003000,47000100211003000,15580,470010211003000,15580
147,1,1644,62,G47000100211003999,47001,021100,3999,470010211003999,47000100211003999,15580,470010211003999,15580
148,1,1649,62,G47000100212011004,47001,021201,1004,470010212011004,47000100212011004,15580,470010212011004,15580
149,1,1652,62,G47000100212011007,47001,021201,1007,470010212011007,47000100212011007,15580,470010212011007,15580
150,1,1654,62,G47000100212011009,47001,021201,1009,470010212011009,47000100212011009,15580,470010212011009,15580
151,1,1667,62,G47000100212011996,47001,021201,1996,470010212011996,47000100212011996,15580,470010212011996,15580
152,1,1670,62,G47000100212011999,47001,021201,1999,470010212011999,47000100212011999,15580,470010212011999,15580
153,1,1673,62,G47000100212012002,47001,021201,2002,470010212012002,47000100212012002,15580,470010212012002,15580
154,1,1674,62,G47000100212012003,47001,021201,2003,470010212012003,47000100212012003,15580,470010212012003,15580
155,1,1675,62,G47000100212012004,47001,021201,2004,470010212012004,47000100212012004,15580,470010212012004,15580
156,1,1683,62,G47000100212012012,47001,021201,2012,470010212012012,47000100212012012,15580,470010212012012,15580
157,1,1687,62,G47000100212012016,47001,021201,2016,470010212012016,47000100212012016,15580,470010212012016,15580
158,1,1747,62,G47000100212021000,47001,021202,1000,470010212021000,47000100212021000,15580,470010212021000,15580
159,1,1748,62,G47000100212021001,47001,021202,1001,470010212021001,47000100212021001,15580,470010212021001,15580
160,1,1757,62,G47000100212021010,47001,021202,1010,470010212021010,47000100212021010,15580,470010212021010,15580
161,1,1810,62,G47000100212022000,47001,021202,2000,470010212022000,47000100212022000,15580,470010212022000,15580
162,1,1838,62,G47000100212022028,47001,021202,2028,470010212022028,47000100212022028,15580,470010212022028,15580
163,1,1839,62,G47000100212022997,47001,021202,2997,470010212022997,47000100212022997,15580,470010212022997,15580
164,1,1840,62,G47000100212022998,47001,021202,2998,470010212022998,47000100212022998,15580,470010212022998,15580
165,1,1895,62,G47000100212024012,47001,021202,4012,470010212024012,47000100212024012,15580,470010212024012,15580
166,1,1906,62,G47000100213011000,47001,021301,1000,470010213011000,47000100213011000,15580,470010213011000,15580
167,1,1937,62,G47000100213011999,47001,021301,1999,470010213011999,47000100213011999,15580,470010213011999,15580
168,1,1939,62,G47000100213012001,47001,021301,2001,470010213012001,47000100213012001,15580,470010213012001,15580
169,1,1945,62,G47000100213012007,47001,021301,2007,470010213012007,47000100213012007,15580,470010213012007,15580
170,1,1954,62,G47000100213012016,47001,021301,2016,470010213012016,47000100213012016,15580,470010213012016,15580
171,1,1969,62,G47000100213012996,47001,021301,2996,470010213012996,47000100213012996,15580,470010213012996,15580
172,1,1971,62,G47000100213012998,47001,021301,2998,470010213012998,47000100213012998,15580,470010213012998,15580
173,1,1987,62,G47000100213013014,47001,021301,3014,470010213013014,47000100213013014,15580,470010213013014,15580
174,1,1991,62,G47000100213013018,47001,021301,3018,470010213013018,47000100213013018,15580,470010213013018,15580
175,1,1992,62,G47000100213013019,47001,021301,3019,470010213013019,47000100213013019,15580,470010213013019,15580
176,1,2001,260,G47000100213013028,47001,021301,3028,470010213013028,47000100213013028,55120,470010213013028,55120
177,1,2004,260,G47000100213013997,47001,021301,3997,470010213013997,47000100213013997,55120,470010213013997,55120
178,1,2018,260,G47000100213021011,47001,021302,1011,470010213021011,47000100213021011,55120,470010213021011,55120
179,1,2022,260,G47000100213021998,47001,021302,1998,470010213021998,47000100213021998,55120,470010213021998,55120
180,1,2205,21,G47000309501001064,47003,950100,1064,470039501001064,47000309501001064,04460,470039501001064,04460
181,1,2206,21,G47000309501001065,47003,950100,1065,470039501001065,47000309501001065,04460,470039501001065,04460
182,1,2207,21,G47000309501001066,47003,950100,1066,470039501001066,47000309501001066,04460,470039501001066,04460
183,1,2210,21,G47000309501001069,47003,950100,1069,470039501001069,47000309501001069,04460,470039501001069,04460
184,1,2218,21,G47000309501001077,47003,950100,1077,470039501001077,47000309501001077,04460,470039501001077,04460
185,1,2328,21,G47000309501002063,47003,950100,2063,470039501002063,47000309501002063,04460,470039501002063,04460
186,1,2329,21,G47000309501002064,47003,950100,2064,470039501002064,47000309501002064,04460,470039501002064,04460
187,1,2330,21,G47000309501002065,47003,950100,2065,470039501002065,47000309501002065,04460,470039501002065,04460
188,1,2331,21,G47000309501002066,47003,950100,2066,470039501002066,47000309501002066,04460,470039501002066,04460
189,1,2335,21,G47000309501002070,47003,950100,2070,470039501002070,47000309501002070,04460,470039501002070,04460
190,1,2336,21,G47000309501002071,47003,950100,2071,470039501002071,47000309501002071,04460,470039501002071,04460
