"","Join_Count","TARGET_FID","JOIN_FID","GISJOIN","FIPSSTCO","TRACT2000","BLOCK2000","STFID","GISJOIN2","PLACEA","blockgen","PLACEA_1"
"8427","1","115411","466","G05012500105032095","05125","010503","2095","051250105032095","05012500105032095",NA,NA,"69830"
"8428","1","115417","469","G05012500105032101","05125","010503","2101","051250105032101","05012500105032101",NA,NA,"70220"
"8429","1","115420","466","G05012500105032104","05125","010503","2104","051250105032104","05012500105032104",NA,NA,"69830"
"8430","1","115431","213","G05012500105033004","05125","010503","3004","051250105033004","05012500105033004",NA,NA,"30640"
"8431","1","115455","213","G05012500105033028","05125","010503","3028","051250105033028","05012500105033028",NA,NA,"30640"
"8432","1","115456","213","G05012500105033029","05125","010503","3029","051250105033029","05012500105033029",NA,NA,"30640"
"8433","1","115462","213","G05012500105033035","05125","010503","3035","051250105033035","05012500105033035",NA,NA,"30640"
"8434","1","115463","213","G05012500105033036","05125","010503","3036","051250105033036","05012500105033036",NA,NA,"30640"
"8435","1","115707","236","G05012500105061238","05125","010506","1238","051250105061238","05012500105061238",NA,NA,"33482"
"8436","1","115716","236","G05012500105061247","05125","010506","1247","051250105061247","05012500105061247",NA,NA,"33482"
"8437","1","115828","236","G05012500105061359","05125","010506","1359","051250105061359","05012500105061359",NA,NA,"33482"
"8438","1","115829","236","G05012500105061360","05125","010506","1360","051250105061360","05012500105061360",NA,NA,"33482"
"8439","1","115830","236","G05012500105061361","05125","010506","1361","051250105061361","05012500105061361",NA,NA,"33482"
"8440","1","115831","236","G05012500105061362","05125","010506","1362","051250105061362","05012500105061362",NA,NA,"33482"
"8441","1","116073","236","G05012500105061604","05125","010506","1604","051250105061604","05012500105061604",NA,NA,"33482"
"8442","1","116074","236","G05012500105061605","05125","010506","1605","051250105061605","05012500105061605",NA,NA,"33482"
"8443","1","116092","166","G05012500105061623","05125","010506","1623","051250105061623","05012500105061623",NA,NA,"24700"
"8444","1","116094","166","G05012500105061625","05125","010506","1625","051250105061625","05012500105061625",NA,NA,"24700"
"8445","1","116295","37","G05012500105081000","05125","010508","1000","051250105081000","05012500105081000",NA,NA,"05290"
"8446","1","116296","37","G05012500105081001","05125","010508","1001","051250105081001","05012500105081001",NA,NA,"05290"
"8447","1","116298","37","G05012500105081003","05125","010508","1003","051250105081003","05012500105081003",NA,NA,"05290"
"8448","1","116299","37","G05012500105081004","05125","010508","1004","051250105081004","05012500105081004",NA,NA,"05290"
"8449","1","116362","166","G05012500105081067","05125","010508","1067","051250105081067","05012500105081067",NA,NA,"24700"
"8450","1","116363","166","G05012500105081068","05125","010508","1068","051250105081068","05012500105081068",NA,NA,"24700"
"8451","1","116412","284","G05012500105091000","05125","010509","1000","051250105091000","05012500105091000",NA,NA,"41000"
"8452","1","116423","64","G05012500105091011","05125","010509","1011","051250105091011","05012500105091011",NA,NA,"09460"
"8453","1","116424","64","G05012500105091012","05125","010509","1012","051250105091012","05012500105091012",NA,NA,"09460"
"8454","1","116427","64","G05012500105092000","05125","010509","2000","051250105092000","05012500105092000",NA,NA,"09460"
"8455","1","116427","284","G05012500105092000","05125","010509","2000","051250105092000","05012500105092000",NA,NA,"41000"
"8456","1","116440","64","G05012500105092013","05125","010509","2013","051250105092013","05012500105092013",NA,NA,"09460"
"8457","1","116441","64","G05012500105101000","05125","010510","1000","051250105101000","05012500105101000",NA,NA,"09460"
"8458","1","116443","64","G05012500105101002","05125","010510","1002","051250105101002","05012500105101002",NA,NA,"09460"
"8459","1","116444","64","G05012500105101003","05125","010510","1003","051250105101003","05012500105101003",NA,NA,"09460"
"8460","1","116445","64","G05012500105101004","05125","010510","1004","051250105101004","05012500105101004",NA,NA,"09460"
"8461","1","116448","64","G05012500105101007","05125","010510","1007","051250105101007","05012500105101007",NA,NA,"09460"
"8462","1","116449","64","G05012500105101008","05125","010510","1008","051250105101008","05012500105101008",NA,NA,"09460"
"8463","1","116450","64","G05012500105101009","05125","010510","1009","051250105101009","05012500105101009",NA,NA,"09460"
"8464","1","116452","64","G05012500105101011","05125","010510","1011","051250105101011","05012500105101011",NA,NA,"09460"
"8465","1","116453","64","G05012500105101012","05125","010510","1012","051250105101012","05012500105101012",NA,NA,"09460"
"8466","1","116455","64","G05012500105101014","05125","010510","1014","051250105101014","05012500105101014",NA,NA,"09460"
"8467","1","116472","64","G05012500105102000","05125","010510","2000","051250105102000","05012500105102000",NA,NA,"09460"
"8468","1","116472","284","G05012500105102000","05125","010510","2000","051250105102000","05012500105102000",NA,NA,"41000"
"8469","1","116474","64","G05012500105102002","05125","010510","2002","051250105102002","05012500105102002",NA,NA,"09460"
"8470","1","116480","64","G05012500105102008","05125","010510","2008","051250105102008","05012500105102008",NA,NA,"09460"
"8471","1","116483","64","G05012500105102011","05125","010510","2011","051250105102011","05012500105102011",NA,NA,"09460"
"8472","1","116502","64","G05012500105102030","05125","010510","2030","051250105102030","05012500105102030",NA,NA,"09460"
"8473","1","116503","37","G05012500105102031","05125","010510","2031","051250105102031","05012500105102031",NA,NA,"05290"
"8474","1","116503","64","G05012500105102031","05125","010510","2031","051250105102031","05012500105102031",NA,NA,"09460"
"8475","1","116506","64","G05012500105102034","05125","010510","2034","051250105102034","05012500105102034",NA,NA,"09460"
"8476","1","116507","64","G05012500105102035","05125","010510","2035","051250105102035","05012500105102035",NA,NA,"09460"
"8477","1","116511","1","G05012500105102039","05125","010510","2039","051250105102039","05012500105102039",NA,NA,"00580"
"8478","1","116511","64","G05012500105102039","05125","010510","2039","051250105102039","05012500105102039",NA,NA,"09460"
"8479","1","116511","284","G05012500105102039","05125","010510","2039","051250105102039","05012500105102039",NA,NA,"41000"
"8480","1","116513","1","G05012500105102041","05125","010510","2041","051250105102041","05012500105102041",NA,NA,"00580"
"8481","1","116513","284","G05012500105102041","05125","010510","2041","051250105102041","05012500105102041",NA,NA,"41000"
"8482","1","116514","1","G05012500105102042","05125","010510","2042","051250105102042","05012500105102042",NA,NA,"00580"
"8483","1","116514","284","G05012500105102042","05125","010510","2042","051250105102042","05012500105102042",NA,NA,"41000"
"8484","1","116524","37","G05012500105103000","05125","010510","3000","051250105103000","05012500105103000",NA,NA,"05290"
"8485","1","116524","64","G05012500105103000","05125","010510","3000","051250105103000","05012500105103000",NA,NA,"09460"
"8486","1","116528","37","G05012500105103004","05125","010510","3004","051250105103004","05012500105103004",NA,NA,"05290"
"8487","1","116529","37","G05012500105103005","05125","010510","3005","051250105103005","05012500105103005",NA,NA,"05290"
"8488","1","116532","64","G05012500105103008","05125","010510","3008","051250105103008","05012500105103008",NA,NA,"09460"
"8489","1","116535","64","G05012500105103011","05125","010510","3011","051250105103011","05012500105103011",NA,NA,"09460"
"8490","1","116536","64","G05012500105103012","05125","010510","3012","051250105103012","05012500105103012",NA,NA,"09460"
"8491","1","116541","64","G05012500105103017","05125","010510","3017","051250105103017","05012500105103017",NA,NA,"09460"
"8492","1","116558","426","G05012500105111015","05125","010511","1015","051250105111015","05012500105111015",NA,NA,"62210"
"8493","1","116560","37","G05012500105111017","05125","010511","1017","051250105111017","05012500105111017",NA,NA,"05290"
"8494","1","116560","426","G05012500105111017","05125","010511","1017","051250105111017","05012500105111017",NA,NA,"62210"
"8495","1","116561","426","G05012500105111018","05125","010511","1018","051250105111018","05012500105111018",NA,NA,"62210"
"8496","1","116566","37","G05012500105111023","05125","010511","1023","051250105111023","05012500105111023",NA,NA,"05290"
"8497","1","116569","37","G05012500105111026","05125","010511","1026","051250105111026","05012500105111026",NA,NA,"05290"
"8498","1","116576","426","G05012500105112002","05125","010511","2002","051250105112002","05012500105112002",NA,NA,"62210"
"8499","1","116577","426","G05012500105112003","05125","010511","2003","051250105112003","05012500105112003",NA,NA,"62210"
"8500","1","116603","37","G05012500105112029","05125","010511","2029","051250105112029","05012500105112029",NA,NA,"05290"
"8501","1","116603","426","G05012500105112029","05125","010511","2029","051250105112029","05012500105112029",NA,NA,"62210"
"8502","1","116605","37","G05012500105112031","05125","010511","2031","051250105112031","05012500105112031",NA,NA,"05290"
"8503","1","116605","64","G05012500105112031","05125","010511","2031","051250105112031","05012500105112031",NA,NA,"09460"
"8504","1","116607","37","G05012500105112033","05125","010511","2033","051250105112033","05012500105112033",NA,NA,"05290"
"8505","1","116609","37","G05012500105112035","05125","010511","2035","051250105112035","05012500105112035",NA,NA,"05290"
"8506","1","116609","426","G05012500105112035","05125","010511","2035","051250105112035","05012500105112035",NA,NA,"62210"
"8507","1","116611","37","G05012500105112037","05125","010511","2037","051250105112037","05012500105112037",NA,NA,"05290"
"8508","1","116612","37","G05012500105112038","05125","010511","2038","051250105112038","05012500105112038",NA,NA,"05290"
"8509","1","116613","37","G05012500105112039","05125","010511","2039","051250105112039","05012500105112039",NA,NA,"05290"
"8510","1","116614","37","G05012500105112040","05125","010511","2040","051250105112040","05012500105112040",NA,NA,"05290"
"8511","1","116626","426","G05012500105121010","05125","010512","1010","051250105121010","05012500105121010",NA,NA,"62210"
"8512","1","116631","426","G05012500105121015","05125","010512","1015","051250105121015","05012500105121015",NA,NA,"62210"
"8513","1","116633","426","G05012500105121017","05125","010512","1017","051250105121017","05012500105121017",NA,NA,"62210"
"8514","1","116640","426","G05012500105121024","05125","010512","1024","051250105121024","05012500105121024",NA,NA,"62210"
"8515","1","116792","308","G05012709501002008","05127","950100","2008","051279501002008","05012709501002008",NA,NA,"43880"
"8516","1","116794","308","G05012709501002010","05127","950100","2010","051279501002010","05012709501002010",NA,NA,"43880"
"8517","1","116795","308","G05012709501002011","05127","950100","2011","051279501002011","05012709501002011",NA,NA,"43880"
"8518","1","116798","308","G05012709501002014","05127","950100","2014","051279501002014","05012709501002014",NA,NA,"43880"
"8519","1","116809","308","G05012709501002025","05127","950100","2025","051279501002025","05012709501002025",NA,NA,"43880"
"8520","1","116810","308","G05012709501002026","05127","950100","2026","051279501002026","05012709501002026",NA,NA,"43880"
"8521","1","116885","484","G05012709501003010","05127","950100","3010","051279501003010","05012709501003010",NA,NA,"72380"
"8522","1","117040","484","G05012709501003165","05127","950100","3165","051279501003165","05012709501003165",NA,NA,"72380"
"8523","1","117042","484","G05012709501003167","05127","950100","3167","051279501003167","05012709501003167",NA,NA,"72380"
"8524","1","117072","484","G05012709501003197","05127","950100","3197","051279501003197","05012709501003197",NA,NA,"72380"
"8525","1","117207","484","G05012709501004042","05127","950100","4042","051279501004042","05012709501004042",NA,NA,"72380"
"8526","1","117224","484","G05012709501004059","05127","950100","4059","051279501004059","05012709501004059",NA,NA,"72380"
"8527","1","117227","484","G05012709501004062","05127","950100","4062","051279501004062","05012709501004062",NA,NA,"72380"
"8528","1","117232","484","G05012709502001000","05127","950200","1000","051279502001000","05012709502001000",NA,NA,"72380"
"8529","1","117233","484","G05012709502001001","05127","950200","1001","051279502001001","05012709502001001",NA,NA,"72380"
"8530","1","117234","484","G05012709502001002","05127","950200","1002","051279502001002","05012709502001002",NA,NA,"72380"
"8531","1","117237","484","G05012709502001005","05127","950200","1005","051279502001005","05012709502001005",NA,NA,"72380"
"8532","1","117256","484","G05012709502001024","05127","950200","1024","051279502001024","05012709502001024",NA,NA,"72380"
"8533","1","117269","484","G05012709502001037","05127","950200","1037","051279502001037","05012709502001037",NA,NA,"72380"
"8534","1","117272","484","G05012709502001040","05127","950200","1040","051279502001040","05012709502001040",NA,NA,"72380"
"8535","1","117273","484","G05012709502001041","05127","950200","1041","051279502001041","05012709502001041",NA,NA,"72380"
"8536","1","117318","484","G05012709502001086","05127","950200","1086","051279502001086","05012709502001086",NA,NA,"72380"
"8537","1","117322","484","G05012709502001090","05127","950200","1090","051279502001090","05012709502001090",NA,NA,"72380"
"8538","1","117326","484","G05012709502002002","05127","950200","2002","051279502002002","05012709502002002",NA,NA,"72380"
"8539","1","117327","484","G05012709502002003","05127","950200","2003","051279502002003","05012709502002003",NA,NA,"72380"
"8540","1","117328","484","G05012709502002004","05127","950200","2004","051279502002004","05012709502002004",NA,NA,"72380"
"8541","1","117329","484","G05012709502002005","05127","950200","2005","051279502002005","05012709502002005",NA,NA,"72380"
"8542","1","117330","484","G05012709502002006","05127","950200","2006","051279502002006","05012709502002006",NA,NA,"72380"
"8543","1","117334","484","G05012709502002010","05127","950200","2010","051279502002010","05012709502002010",NA,NA,"72380"
"8544","1","117335","484","G05012709502002011","05127","950200","2011","051279502002011","05012709502002011",NA,NA,"72380"
"8545","1","117341","484","G05012709502002017","05127","950200","2017","051279502002017","05012709502002017",NA,NA,"72380"
"8546","1","117359","484","G05012709502002035","05127","950200","2035","051279502002035","05012709502002035",NA,NA,"72380"
"8547","1","117363","484","G05012709502002039","05127","950200","2039","051279502002039","05012709502002039",NA,NA,"72380"
"8548","1","117365","484","G05012709502002041","05127","950200","2041","051279502002041","05012709502002041",NA,NA,"72380"
"8549","1","117368","484","G05012709502002044","05127","950200","2044","051279502002044","05012709502002044",NA,NA,"72380"
"8550","1","117369","484","G05012709502002045","05127","950200","2045","051279502002045","05012709502002045",NA,NA,"72380"
"8551","1","117370","484","G05012709502002046","05127","950200","2046","051279502002046","05012709502002046",NA,NA,"72380"
"8552","1","117373","484","G05012709502002049","05127","950200","2049","051279502002049","05012709502002049",NA,NA,"72380"
"8553","1","117382","484","G05012709502003004","05127","950200","3004","051279502003004","05012709502003004",NA,NA,"72380"
"8554","1","117383","484","G05012709502003005","05127","950200","3005","051279502003005","05012709502003005",NA,NA,"72380"
"8555","1","117384","484","G05012709502003006","05127","950200","3006","051279502003006","05012709502003006",NA,NA,"72380"
"8556","1","117407","484","G05012709502003029","05127","950200","3029","051279502003029","05012709502003029",NA,NA,"72380"
"8557","1","118097","382","G05012909701002001","05129","970100","2001","051299701002001","05012909701002001",NA,NA,"55280"
"8558","1","118112","493","G05012909701002016","05129","970100","2016","051299701002016","05012909701002016",NA,NA,"74330"
"8559","1","118115","493","G05012909701002019","05129","970100","2019","051299701002019","05012909701002019",NA,NA,"74330"
"8560","1","118121","382","G05012909701002025","05129","970100","2025","051299701002025","05012909701002025",NA,NA,"55280"
"8561","1","118128","382","G05012909701002032","05129","970100","2032","051299701002032","05012909701002032",NA,NA,"55280"
"8562","1","118134","382","G05012909701002038","05129","970100","2038","051299701002038","05012909701002038",NA,NA,"55280"
"8563","1","118135","423","G05012909701002039","05129","970100","2039","051299701002039","05012909701002039",NA,NA,"62030"
"8564","1","118136","423","G05012909701002040","05129","970100","2040","051299701002040","05012909701002040",NA,NA,"62030"
"8565","1","118142","423","G05012909701002046","05129","970100","2046","051299701002046","05012909701002046",NA,NA,"62030"
"8566","1","118172","423","G05012909701002076","05129","970100","2076","051299701002076","05012909701002076",NA,NA,"62030"
"8567","1","118173","423","G05012909701002077","05129","970100","2077","051299701002077","05012909701002077",NA,NA,"62030"
"8568","1","118225","423","G05012909701003019","05129","970100","3019","051299701003019","05012909701003019",NA,NA,"62030"
"8569","1","118226","382","G05012909701003020","05129","970100","3020","051299701003020","05012909701003020",NA,NA,"55280"
"8570","1","118228","382","G05012909701003022","05129","970100","3022","051299701003022","05012909701003022",NA,NA,"55280"
"8571","1","118229","382","G05012909701003023","05129","970100","3023","051299701003023","05012909701003023",NA,NA,"55280"
"8572","1","118230","382","G05012909701003024","05129","970100","3024","051299701003024","05012909701003024",NA,NA,"55280"
"8573","1","118231","382","G05012909701003025","05129","970100","3025","051299701003025","05012909701003025",NA,NA,"55280"
"8574","1","118237","423","G05012909701003031","05129","970100","3031","051299701003031","05012909701003031",NA,NA,"62030"
"8575","1","118238","423","G05012909701003032","05129","970100","3032","051299701003032","05012909701003032",NA,NA,"62030"
"8576","1","118241","180","G05012909701003035","05129","970100","3035","051299701003035","05012909701003035",NA,NA,"26800"
"8577","1","118247","180","G05012909701003041","05129","970100","3041","051299701003041","05012909701003041",NA,NA,"26800"
"8578","1","118251","180","G05012909701003045","05129","970100","3045","051299701003045","05012909701003045",NA,NA,"26800"
"8579","1","118252","180","G05012909701003046","05129","970100","3046","051299701003046","05012909701003046",NA,NA,"26800"
"8580","1","118328","314","G05012909702001035","05129","970200","1035","051299702001035","05012909702001035",NA,NA,"44300"
"8581","1","118330","314","G05012909702001037","05129","970200","1037","051299702001037","05012909702001037",NA,NA,"44300"
"8582","1","118332","314","G05012909702001039","05129","970200","1039","051299702001039","05012909702001039",NA,NA,"44300"
"8583","1","118335","314","G05012909702001042","05129","970200","1042","051299702001042","05012909702001042",NA,NA,"44300"
"8584","1","118337","314","G05012909702001044","05129","970200","1044","051299702001044","05012909702001044",NA,NA,"44300"
"8585","1","118340","314","G05012909702001047","05129","970200","1047","051299702001047","05012909702001047",NA,NA,"44300"
"8586","1","118342","314","G05012909702001049","05129","970200","1049","051299702001049","05012909702001049",NA,NA,"44300"
"8587","1","118353","314","G05012909702002000","05129","970200","2000","051299702002000","05012909702002000",NA,NA,"44300"
"8588","1","118357","314","G05012909702002004","05129","970200","2004","051299702002004","05012909702002004",NA,NA,"44300"
"8589","1","118358","314","G05012909702002005","05129","970200","2005","051299702002005","05012909702002005",NA,NA,"44300"
"8590","1","118359","314","G05012909702002006","05129","970200","2006","051299702002006","05012909702002006",NA,NA,"44300"
"8591","1","118362","314","G05012909702002009","05129","970200","2009","051299702002009","05012909702002009",NA,NA,"44300"
"8592","1","118363","314","G05012909702002010","05129","970200","2010","051299702002010","05012909702002010",NA,NA,"44300"
"8593","1","118370","314","G05012909702002017","05129","970200","2017","051299702002017","05012909702002017",NA,NA,"44300"
"8594","1","118371","314","G05012909702002018","05129","970200","2018","051299702002018","05012909702002018",NA,NA,"44300"
"8595","1","118378","314","G05012909702002025","05129","970200","2025","051299702002025","05012909702002025",NA,NA,"44300"
"8596","1","118379","314","G05012909702002026","05129","970200","2026","051299702002026","05012909702002026",NA,NA,"44300"
"8597","1","118380","314","G05012909702002027","05129","970200","2027","051299702002027","05012909702002027",NA,NA,"44300"
"8598","1","118385","314","G05012909702002032","05129","970200","2032","051299702002032","05012909702002032",NA,NA,"44300"
"8599","1","118387","314","G05012909702002034","05129","970200","2034","051299702002034","05012909702002034",NA,NA,"44300"
"8600","1","118398","314","G05012909702002045","05129","970200","2045","051299702002045","05012909702002045",NA,NA,"44300"
"8601","1","118473","43","G05012909702004030","05129","970200","4030","051299702004030","05012909702004030",NA,NA,"05980"
"8602","1","118481","43","G05012909702004038","05129","970200","4038","051299702004038","05012909702004038",NA,NA,"05980"
"8603","1","118482","43","G05012909702004039","05129","970200","4039","051299702004039","05012909702004039",NA,NA,"05980"
"8604","1","118492","314","G05012909702004049","05129","970200","4049","051299702004049","05012909702004049",NA,NA,"44300"
"8605","1","118559","278","G05012909703001057","05129","970300","1057","051299703001057","05012909703001057",NA,NA,"39460"
"8606","1","118618","278","G05012909703002019","05129","970300","2019","051299703002019","05012909703002019",NA,NA,"39460"
"8607","1","118619","278","G05012909703002020","05129","970300","2020","051299703002020","05012909703002020",NA,NA,"39460"
"8608","1","118627","278","G05012909703002028","05129","970300","2028","051299703002028","05012909703002028",NA,NA,"39460"
"8609","1","118646","278","G05012909703002047","05129","970300","2047","051299703002047","05012909703002047",NA,NA,"39460"
"8610","1","118647","278","G05012909703002048","05129","970300","2048","051299703002048","05012909703002048",NA,NA,"39460"
"8611","1","118652","278","G05012909703002053","05129","970300","2053","051299703002053","05012909703002053",NA,NA,"39460"
"8612","1","118654","278","G05012909703002055","05129","970300","2055","051299703002055","05012909703002055",NA,NA,"39460"
"8613","1","118655","278","G05012909703002056","05129","970300","2056","051299703002056","05012909703002056",NA,NA,"39460"
"8614","1","118657","278","G05012909703002058","05129","970300","2058","051299703002058","05012909703002058",NA,NA,"39460"
"8615","1","118669","278","G05012909703002070","05129","970300","2070","051299703002070","05012909703002070",NA,NA,"39460"
"8616","1","120393","163","G05013100011023011","05131","001102","3011","051310011023011","05013100011023011",NA,NA,"24550"
"8617","1","120405","163","G05013100011023023","05131","001102","3023","051310011023023","05013100011023023",NA,NA,"24550"
"8618","1","120406","163","G05013100011023024","05131","001102","3024","051310011023024","05013100011023024",NA,NA,"24550"
"8619","1","120407","163","G05013100011023025","05131","001102","3025","051310011023025","05013100011023025",NA,NA,"24550"
"8620","1","120408","163","G05013100011023026","05131","001102","3026","051310011023026","05013100011023026",NA,NA,"24550"
"8621","1","120409","163","G05013100011023027","05131","001102","3027","051310011023027","05013100011023027",NA,NA,"24550"
"8622","1","120410","163","G05013100011023028","05131","001102","3028","051310011023028","05013100011023028",NA,NA,"24550"
"8623","1","120579","163","G05013100012023033","05131","001202","3033","051310012023033","05013100012023033",NA,NA,"24550"
"8624","1","120633","24","G05013100013021027","05131","001302","1027","051310013021027","05013100013021027",NA,NA,"03640"
"8625","1","120635","24","G05013100013021029","05131","001302","1029","051310013021029","05013100013021029",NA,NA,"03640"
"8626","1","120641","24","G05013100013021997","05131","001302","1997","051310013021997","05013100013021997",NA,NA,"03640"
"8627","1","120642","24","G05013100013021998","05131","001302","1998","051310013021998","05013100013021998",NA,NA,"03640"
"8628","1","120643","24","G05013100013021999","05131","001302","1999","051310013021999","05013100013021999",NA,NA,"03640"
"8629","1","120643","87","G05013100013021999","05131","001302","1999","051310013021999","05013100013021999",NA,NA,"13120"
"8630","1","120688","24","G05013100013023023","05131","001302","3023","051310013023023","05013100013023023",NA,NA,"03640"
"8631","1","120688","163","G05013100013023023","05131","001302","3023","051310013023023","05013100013023023",NA,NA,"24550"
"8632","1","120689","24","G05013100013023024","05131","001302","3024","051310013023024","05013100013023024",NA,NA,"03640"
"8633","1","120689","163","G05013100013023024","05131","001302","3024","051310013023024","05013100013023024",NA,NA,"24550"
"8634","1","120690","24","G05013100013023025","05131","001302","3025","051310013023025","05013100013023025",NA,NA,"03640"
"8635","1","120691","163","G05013100013023026","05131","001302","3026","051310013023026","05013100013023026",NA,NA,"24550"
"8636","1","120692","163","G05013100013023027","05131","001302","3027","051310013023027","05013100013023027",NA,NA,"24550"
"8637","1","120694","163","G05013100013023029","05131","001302","3029","051310013023029","05013100013023029",NA,NA,"24550"
"8638","1","120702","24","G05013100013023037","05131","001302","3037","051310013023037","05013100013023037",NA,NA,"03640"
"8639","1","120702","163","G05013100013023037","05131","001302","3037","051310013023037","05013100013023037",NA,NA,"24550"
"8640","1","120703","163","G05013100013023038","05131","001302","3038","051310013023038","05013100013023038",NA,NA,"24550"
"8641","1","120707","163","G05013100013023042","05131","001302","3042","051310013023042","05013100013023042",NA,NA,"24550"
"8642","1","120708","163","G05013100013023043","05131","001302","3043","051310013023043","05013100013023043",NA,NA,"24550"
"8643","1","120710","163","G05013100013023045","05131","001302","3045","051310013023045","05013100013023045",NA,NA,"24550"
"8644","1","120717","163","G05013100013023052","05131","001302","3052","051310013023052","05013100013023052",NA,NA,"24550"
"8645","1","120719","163","G05013100013023054","05131","001302","3054","051310013023054","05013100013023054",NA,NA,"24550"
"8646","1","120720","163","G05013100013023055","05131","001302","3055","051310013023055","05013100013023055",NA,NA,"24550"
"8647","1","120723","163","G05013100013023058","05131","001302","3058","051310013023058","05013100013023058",NA,NA,"24550"
"8648","1","120724","163","G05013100013023059","05131","001302","3059","051310013023059","05013100013023059",NA,NA,"24550"
"8649","1","120727","163","G05013100013023062","05131","001302","3062","051310013023062","05013100013023062",NA,NA,"24550"
"8650","1","120730","163","G05013100013023065","05131","001302","3065","051310013023065","05013100013023065",NA,NA,"24550"
"8651","1","120731","163","G05013100013023066","05131","001302","3066","051310013023066","05013100013023066",NA,NA,"24550"
"8652","1","120734","163","G05013100013023069","05131","001302","3069","051310013023069","05013100013023069",NA,NA,"24550"
"8653","1","120738","24","G05013100013023073","05131","001302","3073","051310013023073","05013100013023073",NA,NA,"03640"
"8654","1","120738","163","G05013100013023073","05131","001302","3073","051310013023073","05013100013023073",NA,NA,"24550"
"8655","1","120739","24","G05013100013023074","05131","001302","3074","051310013023074","05013100013023074",NA,NA,"03640"
"8656","1","120741","24","G05013100013023076","05131","001302","3076","051310013023076","05013100013023076",NA,NA,"03640"
"8657","1","120741","163","G05013100013023076","05131","001302","3076","051310013023076","05013100013023076",NA,NA,"24550"
"8658","1","120743","163","G05013100013023078","05131","001302","3078","051310013023078","05013100013023078",NA,NA,"24550"
"8659","1","120747","163","G05013100013023082","05131","001302","3082","051310013023082","05013100013023082",NA,NA,"24550"
"8660","1","120749","163","G05013100013023084","05131","001302","3084","051310013023084","05013100013023084",NA,NA,"24550"
"8661","1","120750","163","G05013100013023085","05131","001302","3085","051310013023085","05013100013023085",NA,NA,"24550"
"8662","1","120754","163","G05013100013023089","05131","001302","3089","051310013023089","05013100013023089",NA,NA,"24550"
"8663","1","120756","163","G05013100013023091","05131","001302","3091","051310013023091","05013100013023091",NA,NA,"24550"
"8664","1","120758","163","G05013100013023093","05131","001302","3093","051310013023093","05013100013023093",NA,NA,"24550"
"8665","1","120759","163","G05013100013023094","05131","001302","3094","051310013023094","05013100013023094",NA,NA,"24550"
"8666","1","120760","163","G05013100013023095","05131","001302","3095","051310013023095","05013100013023095",NA,NA,"24550"
"8667","1","120761","163","G05013100013023096","05131","001302","3096","051310013023096","05013100013023096",NA,NA,"24550"
"8668","1","120765","163","G05013100013023100","05131","001302","3100","051310013023100","05013100013023100",NA,NA,"24550"
"8669","1","120766","24","G05013100013023101","05131","001302","3101","051310013023101","05013100013023101",NA,NA,"03640"
"8670","1","120767","24","G05013100013023102","05131","001302","3102","051310013023102","05013100013023102",NA,NA,"03640"
"8671","1","120771","163","G05013100013023106","05131","001302","3106","051310013023106","05013100013023106",NA,NA,"24550"
"8672","1","120772","163","G05013100013023107","05131","001302","3107","051310013023107","05013100013023107",NA,NA,"24550"
"8673","1","120776","163","G05013100013023111","05131","001302","3111","051310013023111","05013100013023111",NA,NA,"24550"
"8674","1","120780","163","G05013100013023115","05131","001302","3115","051310013023115","05013100013023115",NA,NA,"24550"
"8675","1","120783","24","G05013100013023118","05131","001302","3118","051310013023118","05013100013023118",NA,NA,"03640"
"8676","1","120811","163","G05013100013031027","05131","001303","1027","051310013031027","05013100013031027",NA,NA,"24550"
"8677","1","120812","163","G05013100013031028","05131","001303","1028","051310013031028","05013100013031028",NA,NA,"24550"
"8678","1","120814","163","G05013100013031030","05131","001303","1030","051310013031030","05013100013031030",NA,NA,"24550"
"8679","1","120820","163","G05013100013031036","05131","001303","1036","051310013031036","05013100013031036",NA,NA,"24550"
"8680","1","120821","163","G05013100013031037","05131","001303","1037","051310013031037","05013100013031037",NA,NA,"24550"
"8681","1","120832","163","G05013100013032000","05131","001303","2000","051310013032000","05013100013032000",NA,NA,"24550"
"8682","1","120896","163","G05013100013041012","05131","001304","1012","051310013041012","05013100013041012",NA,NA,"24550"
"8683","1","120931","163","G05013100013041047","05131","001304","1047","051310013041047","05013100013041047",NA,NA,"24550"
"8684","1","120932","163","G05013100013041048","05131","001304","1048","051310013041048","05013100013041048",NA,NA,"24550"
"8685","1","120935","163","G05013100013041051","05131","001304","1051","051310013041051","05013100013041051",NA,NA,"24550"
"8686","1","120942","163","G05013100013041058","05131","001304","1058","051310013041058","05013100013041058",NA,NA,"24550"
"8687","1","120944","163","G05013100013041060","05131","001304","1060","051310013041060","05013100013041060",NA,NA,"24550"
"8688","1","120945","163","G05013100013041061","05131","001304","1061","051310013041061","05013100013041061",NA,NA,"24550"
"8689","1","120989","163","G05013100013044017","05131","001304","4017","051310013044017","05013100013044017",NA,NA,"24550"
"8690","1","120990","163","G05013100013044018","05131","001304","4018","051310013044018","05013100013044018",NA,NA,"24550"
"8691","1","120991","163","G05013100013044019","05131","001304","4019","051310013044019","05013100013044019",NA,NA,"24550"
"8692","1","120992","163","G05013100013044020","05131","001304","4020","051310013044020","05013100013044020",NA,NA,"24550"
"8693","1","121004","163","G05013100013045008","05131","001304","5008","051310013045008","05013100013045008",NA,NA,"24550"
